aubrey_identifier	display_title	dc_subject.KWD_facet																		
ark:/67531/metapth241221	Cutting Horse Competition: Image 1991_D-2_10	NCHA	derbies	horse shows																
ark:/67531/metapth241222	Cutting Horse Competition: Image 1991_D-2_11	NCHA	derbies	horse shows																
ark:/67531/metapth241223	Cutting Horse Competition: Image 1991_D-2_12	NCHA	derbies	horse shows																
ark:/67531/metapth241224	Cutting Horse Competition: Image 1991_D-30_01	NCHA	derbies	horse shows																
ark:/67531/metapth241225	Cutting Horse Competition: Image 1991_D-30_02	NCHA	derbies	horse shows																
ark:/67531/metapth241226	Cutting Horse Competition: Image 1991_D-30_03	NCHA	derbies	horse shows																
ark:/67531/metapth241227	Cutting Horse Competition: Image 1991_D-30_04	NCHA	derbies	horse shows																
ark:/67531/metapth241228	Cutting Horse Competition: Image 1991_D-30_05	NCHA	derbies	horse shows																
ark:/67531/metapth241229	Cutting Horse Competition: Image 1991_D-30_06	NCHA	derbies	horse shows																
ark:/67531/metapth241230	Cutting Horse Competition: Image 1991_D-30_07	NCHA	derbies	horse shows																
ark:/67531/metapth241231	Cutting Horse Competition: Image 1991_D-30_08	NCHA	derbies	horse shows																
ark:/67531/metapth241232	Cutting Horse Competition: Image 1991_D-30_09	NCHA	derbies	horse shows																
ark:/67531/metapth241233	Cutting Horse Competition: Image 1991_D-30_10	NCHA	derbies	horse shows																
ark:/67531/metapth241234	Cutting Horse Competition: Image 1991_D-30_11	NCHA	derbies	horse shows																
ark:/67531/metapth241235	Cutting Horse Competition: Image 1991_D-30_12	NCHA	derbies	horse shows																
ark:/67531/metapth241236	Cutting Horse Competition: Image 1991_D-32_01	NCHA	derbies	horse shows																
ark:/67531/metapth241237	Cutting Horse Competition: Image 1991_D-32_02	NCHA	derbies	horse shows																
ark:/67531/metapth241238	Cutting Horse Competition: Image 1991_D-32_03	NCHA	derbies	horse shows																
ark:/67531/metapth241239	Cutting Horse Competition: Image 1991_D-32_04	NCHA	derbies	horse shows																
ark:/67531/metapth241240	Cutting Horse Competition: Image 1991_D-32_05	NCHA	derbies	horse shows																
ark:/67531/metapth241241	Cutting Horse Competition: Image 1991_D-32_06	NCHA	derbies	horse shows																
ark:/67531/metapth241242	Cutting Horse Competition: Image 1991_D-32_07	NCHA	derbies	horse shows																
ark:/67531/metapth241243	Cutting Horse Competition: Image 1991_D-32_08	NCHA	derbies	horse shows																
ark:/67531/metapth241244	Cutting Horse Competition: Image 1991_D-32_09	NCHA	derbies	horse shows																
ark:/67531/metapth241245	Cutting Horse Competition: Image 1991_D-32_10	NCHA	derbies	horse shows																
ark:/67531/metapth241246	Cutting Horse Competition: Image 1991_D-32_11	NCHA	derbies	horse shows																
ark:/67531/metapth241247	Cutting Horse Competition: Image 1991_D-32_12	NCHA	derbies	horse shows																
ark:/67531/metapth241248	Cutting Horse Competition: Image 1991_D-33_01	NCHA	derbies	horse shows																
ark:/67531/metapth241249	Cutting Horse Competition: Image 1991_D-33_02	NCHA	derbies	horse shows																
ark:/67531/metapth241250	Cutting Horse Competition: Image 1991_D-33_03	NCHA	derbies	horse shows																
ark:/67531/metapth241251	Cutting Horse Competition: Image 1991_D-33_04	NCHA	derbies	horse shows																
ark:/67531/metapth241252	Cutting Horse Competition: Image 1991_D-33_05	NCHA	derbies	horse shows																
ark:/67531/metapth241253	Cutting Horse Competition: Image 1991_D-33_06	NCHA	derbies	horse shows																
ark:/67531/metapth241254	Cutting Horse Competition: Image 1991_D-33_07	NCHA	derbies	horse shows																
ark:/67531/metapth241255	Cutting Horse Competition: Image 1991_D-33_08	NCHA	derbies	horse shows																
ark:/67531/metapth241256	Cutting Horse Competition: Image 1991_D-33_09	NCHA	derbies	horse shows																
ark:/67531/metapth241257	Cutting Horse Competition: Image 1991_D-33_10	NCHA	derbies	horse shows																
ark:/67531/metapth241258	Cutting Horse Competition: Image 1991_D-33_11	NCHA	derbies	horse shows																
ark:/67531/metapth241259	Cutting Horse Competition: Image 1991_D-33_12	NCHA	derbies	horse shows																
ark:/67531/metapth241260	Cutting Horse Competition: Image 1991_D-34_01	NCHA	derbies	horse shows																
ark:/67531/metapth241261	Cutting Horse Competition: Image 1991_D-34_02	NCHA	derbies	horse shows																
ark:/67531/metapth241262	Cutting Horse Competition: Image 1991_D-34_03	NCHA	derbies	horse shows																
ark:/67531/metapth241263	Cutting Horse Competition: Image 1991_D-34_04	NCHA	derbies	horse shows																
ark:/67531/metapth241264	Cutting Horse Competition: Image 1991_D-34_05	NCHA	derbies	horse shows																
ark:/67531/metapth241265	Cutting Horse Competition: Image 1991_D-34_06	NCHA	derbies	horse shows																
ark:/67531/metapth241266	Cutting Horse Competition: Image 1991_D-34_07	NCHA	derbies	horse shows																
ark:/67531/metapth241267	Cutting Horse Competition: Image 1991_D-34_08	NCHA	derbies	horse shows																
ark:/67531/metapth241268	Cutting Horse Competition: Image 1991_D-34_09	NCHA	derbies	horse shows																
ark:/67531/metapth241269	Cutting Horse Competition: Image 1991_D-34_10	NCHA	derbies	horse shows																
ark:/67531/metapth241270	Cutting Horse Competition: Image 1991_D-34_11	NCHA	derbies	horse shows																
ark:/67531/metapth241271	Cutting Horse Competition: Image 1991_D-34_12	NCHA	derbies	horse shows																
ark:/67531/metapth241272	Cutting Horse Competition: Image 1991_D-35_01	NCHA	derbies	horse shows																
ark:/67531/metapth241273	Cutting Horse Competition: Image 1991_D-35_02	NCHA	derbies	horse shows																
ark:/67531/metapth241274	Cutting Horse Competition: Image 1991_D-35_03	NCHA	derbies	horse shows																
ark:/67531/metapth241275	Cutting Horse Competition: Image 1991_D-35_04	NCHA	derbies	horse shows																
ark:/67531/metapth241276	Cutting Horse Competition: Image 1991_D-35_05	NCHA	derbies	horse shows																
ark:/67531/metapth241277	Cutting Horse Competition: Image 1991_D-35_06	NCHA	derbies	horse shows																
ark:/67531/metapth241278	Cutting Horse Competition: Image 1991_D-35_07	NCHA	derbies	horse shows																
ark:/67531/metapth241279	Cutting Horse Competition: Image 1991_D-35_08	NCHA	derbies	horse shows																
ark:/67531/metapth241280	Cutting Horse Competition: Image 1991_D-35_09	NCHA	derbies	horse shows																
ark:/67531/metapth241281	Cutting Horse Competition: Image 1991_D-35_10	NCHA	derbies	horse shows																
ark:/67531/metapth241282	Cutting Horse Competition: Image 1991_D-35_11	NCHA	derbies	horse shows																
ark:/67531/metapth241283	Cutting Horse Competition: Image 1991_D-35_12	NCHA	derbies	horse shows																
ark:/67531/metapth241284	Cutting Horse Competition: Image 1991_D-36_01	NCHA	derbies	horse shows																
ark:/67531/metapth241285	Cutting Horse Competition: Image 1991_D-36_02	NCHA	derbies	horse shows																
ark:/67531/metapth241286	Cutting Horse Competition: Image 1991_D-36_03	NCHA	derbies	horse shows																
ark:/67531/metapth241287	Cutting Horse Competition: Image 1991_D-36_04	NCHA	derbies	horse shows																
ark:/67531/metapth241288	Cutting Horse Competition: Image 1991_D-36_05	NCHA	derbies	horse shows																
ark:/67531/metapth241289	Cutting Horse Competition: Image 1991_D-36_06	NCHA	derbies	horse shows																
ark:/67531/metapth241290	Cutting Horse Competition: Image 1991_D-36_07	NCHA	derbies	horse shows																
ark:/67531/metapth241291	Cutting Horse Competition: Image 1991_D-36_08	NCHA	derbies	horse shows																
ark:/67531/metapth241292	Cutting Horse Competition: Image 1991_D-36_09	NCHA	derbies	horse shows																
ark:/67531/metapth241293	Cutting Horse Competition: Image 1991_D-36_10	NCHA	derbies	horse shows																
ark:/67531/metapth241294	Cutting Horse Competition: Image 1991_D-36_11	NCHA	derbies	horse shows																
ark:/67531/metapth241295	Cutting Horse Competition: Image 1991_D-36_12	NCHA	derbies	horse shows																
ark:/67531/metapth241296	Cutting Horse Competition: Image 1991_D-37_01	NCHA	derbies	horse shows																
ark:/67531/metapth241297	Cutting Horse Competition: Image 1991_D-37_02	NCHA	derbies	horse shows																
ark:/67531/metapth241298	Cutting Horse Competition: Image 1991_D-37_03	NCHA	derbies	horse shows																
ark:/67531/metapth241299	Cutting Horse Competition: Image 1991_D-37_04	NCHA	derbies	horse shows																
ark:/67531/metapth241300	Cutting Horse Competition: Image 1991_D-37_05	NCHA	derbies	horse shows																
ark:/67531/metapth241301	Cutting Horse Competition: Image 1991_D-37_06	NCHA	derbies	horse shows																
ark:/67531/metapth241302	Cutting Horse Competition: Image 1991_D-37_07	NCHA	derbies	horse shows																
ark:/67531/metapth241303	Cutting Horse Competition: Image 1991_D-37_08	NCHA	derbies	horse shows																
ark:/67531/metapth241304	Cutting Horse Competition: Image 1991_D-37_09	NCHA	derbies	horse shows																
ark:/67531/metapth241305	Cutting Horse Competition: Image 1991_D-37_10	NCHA	derbies	horse shows																
ark:/67531/metapth240130	[Cutting Horse Competition: Rebas Little Lena #4]	NCHA	derbies	horse shows																
ark:/67531/metapth240131	[Cutting Horse Competition: Freckles Cassie #1]	NCHA	derbies	horse shows																
ark:/67531/metapth240132	[Cutting Horse Competition: Freckles Cassie #2]	NCHA	derbies	horse shows																
ark:/67531/metapth240133	[Cutting Horse Competition: Freckles Cassie #3]	NCHA	derbies	horse shows																
ark:/67531/metapth240134	[Cutting Horse Competition: Sugs Scorpio #2]	NCHA	derbies	horse shows																
ark:/67531/metapth240135	[Cutting Horse Competition: Sugs Scorpio #3]	NCHA	derbies	horse shows																
ark:/67531/metapth240136	[Cutting Horse Competition: Sugs Scorpio #4]	NCHA	derbies	horse shows																
ark:/67531/metapth240137	[Cutting Horse Competition: Peppys From Heaven #1]	NCHA	derbies	horse shows																
ark:/67531/metapth240138	[Cutting Horse Competition: Anns Playboy]	NCHA	derbies	horse shows																
ark:/67531/metapth240139	[Cutting Horse Competition: Sheza Smarty Pants #3]	NCHA	derbies	horse shows																
ark:/67531/metapth240140	[Cutting Horse Competition: Sheza Smarty Pants #4]	NCHA	derbies	horse shows																
ark:/67531/metapth240141	[Cutting Horse Competition: Sheza Smarty Pants #5]	NCHA	derbies	horse shows																
ark:/67531/metapth240142	[Cutting Horse Competition: Taco Peppa #1]	NCHA	derbies	horse shows																
ark:/67531/metapth240143	[Cutting Horse Competition: Taco Peppa #2]	NCHA	derbies	horse shows																
ark:/67531/metapth240144	[Cutting Horse Competition: Taco Peppa #3]	NCHA	derbies	horse shows																
ark:/67531/metapth240145	[Cutting Horse Competition: Ole Hickory Silver #1]	NCHA	derbies	horse shows																
ark:/67531/metapth240146	[Cutting Horse Competition: Ole Hickory Silver #2]	NCHA	derbies	horse shows																
ark:/67531/metapth240147	[Cutting Horse Competition: Playboys Lynnea]	NCHA	derbies	horse shows																
ark:/67531/metapth240148	[Cutting Horse Competition: Sandina #1]	NCHA	derbies	horse shows																
ark:/67531/metapth240149	[Cutting Horse Competition: Sandina #2]	NCHA	derbies	horse shows																
ark:/67531/metapth240150	[Cutting Horse Competition: Son Block #1]	NCHA	derbies	horse shows																
ark:/67531/metapth240151	[Cutting Horse Competition: Son Block #2]	NCHA	derbies	horse shows																
ark:/67531/metapth240152	[Cutting Horse Competition: Freckles Docs Oak #2]	NCHA	derbies	horse shows																
ark:/67531/metapth240153	[Cutting Horse Competition: Freckles Docs Oak #3]	NCHA	derbies	horse shows																
ark:/67531/metapth240154	[Cutting Horse Competition: Freckles Docs Oak #4]	NCHA	derbies	horse shows																
ark:/67531/metapth240155	[Cutting Horse Competition: Lee A Sugar #1]	NCHA	derbies	horse shows																
ark:/67531/metapth240156	[Cutting Horse Competition: Lee A Sugar #2]	NCHA	derbies	horse shows																
ark:/67531/metapth240157	[Cutting Horse Competition: Lil San Benito #4]	NCHA	derbies	horse shows																
ark:/67531/metapth240158	[Cutting Horse Competition: Lil San Benito #5]	NCHA	derbies	horse shows																
ark:/67531/metapth240159	[Cutting Horse Competition: Lil San Benito #6]	NCHA	derbies	horse shows																
ark:/67531/metapth240160	[Cutting Horse Competition: Dox Moria Diamond #1]	NCHA	derbies	horse shows																
ark:/67531/metapth240161	[Cutting Horse Competition: Dox Moria Diamond #2]	NCHA	derbies	horse shows																
ark:/67531/metapth240162	[Cutting Horse Competition: Dox Moria Diamond #3]	NCHA	derbies	horse shows																
ark:/67531/metapth240163	[Cutting Horse Competition: Dox Moria Diamond #4]	NCHA	derbies	horse shows																
ark:/67531/metapth240164	[Cutting Horse Competition: Cool and Peppy #3]	NCHA	derbies	horse shows																
ark:/67531/metapth240165	[Cutting Horse Competition: Cool and Peppy #4]	NCHA	derbies	horse shows																
ark:/67531/metapth240166	[Cutting Horse Competition: Cool and Peppy #5]	NCHA	derbies	horse shows																
ark:/67531/metapth240167	[Cutting Horse Competition: Nita Lil Lena #1]	NCHA	derbies	horse shows																
ark:/67531/metapth240168	[Cutting Horse Competition: Princess of a Lady #1]	NCHA	derbies	horse shows																
ark:/67531/metapth240169	[Cutting Horse Competition: Princess of a Lady #2]	NCHA	derbies	horse shows																
ark:/67531/metapth240170	[Cutting Horse Competition: Princess of a Lady #3]	NCHA	derbies	horse shows																
