Cutting Horse Competition: Image 1991_D-33_08	"Photograph of competitors in the 1991 National Cutting Horse Association Summer Cutting Spectacular held at Will Rogers Coliseum in Fort Worth\, Texas."	"NCHA,derbies,horse shows"	Cutting horses -- Competitions -- Texas -- Fort Worth.		
Cutting Horse Competition: Image 1991_D-33_09	"Photograph of competitors in the 1991 National Cutting Horse Association Summer Cutting Spectacular held at Will Rogers Coliseum in Fort Worth\, Texas."	"NCHA,derbies,horse shows"	Cutting horses -- Competitions -- Texas -- Fort Worth.		
Cutting Horse Competition: Image 1991_D-33_10	"Photograph of competitors in the 1991 National Cutting Horse Association Summer Cutting Spectacular held at Will Rogers Coliseum in Fort Worth\, Texas."	"NCHA,derbies,horse shows"	Cutting horses -- Competitions -- Texas -- Fort Worth.		
Cutting Horse Competition: Image 1991_D-33_11	"Photograph of competitors in the 1991 National Cutting Horse Association Summer Cutting Spectacular held at Will Rogers Coliseum in Fort Worth\, Texas."	"NCHA,derbies,horse shows"	Cutting horses -- Competitions -- Texas -- Fort Worth.		
Cutting Horse Competition: Image 1991_D-33_12	"Photograph of competitors in the 1991 National Cutting Horse Association Summer Cutting Spectacular held at Will Rogers Coliseum in Fort Worth\, Texas."	"NCHA,derbies,horse shows"	Cutting horses -- Competitions -- Texas -- Fort Worth.		
Cutting Horse Competition: Image 1991_D-34_01	"Photograph of competitors in the 1991 National Cutting Horse Association Summer Cutting Spectacular held at Will Rogers Coliseum in Fort Worth\, Texas."	"NCHA,derbies,horse shows"	Cutting horses -- Competitions -- Texas -- Fort Worth.		
Cutting Horse Competition: Image 1991_D-34_02	"Photograph of competitors in the 1991 National Cutting Horse Association Summer Cutting Spectacular held at Will Rogers Coliseum in Fort Worth\, Texas."	"NCHA,derbies,horse shows"	Cutting horses -- Competitions -- Texas -- Fort Worth.		
Cutting Horse Competition: Image 1991_D-34_03	"Photograph of competitors in the 1991 National Cutting Horse Association Summer Cutting Spectacular held at Will Rogers Coliseum in Fort Worth\, Texas."	"NCHA,derbies,horse shows"	Cutting horses -- Competitions -- Texas -- Fort Worth.		
Cutting Horse Competition: Image 1991_D-34_04	"Photograph of competitors in the 1991 National Cutting Horse Association Summer Cutting Spectacular held at Will Rogers Coliseum in Fort Worth\, Texas."	"NCHA,derbies,horse shows"	Cutting horses -- Competitions -- Texas -- Fort Worth.		
Cutting Horse Competition: Image 1991_D-34_05	"Photograph of competitors in the 1991 National Cutting Horse Association Summer Cutting Spectacular held at Will Rogers Coliseum in Fort Worth\, Texas."	"NCHA,derbies,horse shows"	Cutting horses -- Competitions -- Texas -- Fort Worth.		
Cutting Horse Competition: Image 1991_D-34_06	"Photograph of competitors in the 1991 National Cutting Horse Association Summer Cutting Spectacular held at Will Rogers Coliseum in Fort Worth\, Texas."	"NCHA,derbies,horse shows"	Cutting horses -- Competitions -- Texas -- Fort Worth.		
Cutting Horse Competition: Image 1991_D-34_07	"Photograph of competitors in the 1991 National Cutting Horse Association Summer Cutting Spectacular held at Will Rogers Coliseum in Fort Worth\, Texas."	"NCHA,derbies,horse shows"	Cutting horses -- Competitions -- Texas -- Fort Worth.		
Cutting Horse Competition: Image 1991_D-34_08	"Photograph of competitors in the 1991 National Cutting Horse Association Summer Cutting Spectacular held at Will Rogers Coliseum in Fort Worth\, Texas."	"NCHA,derbies,horse shows"	Cutting horses -- Competitions -- Texas -- Fort Worth.		
Cutting Horse Competition: Image 1991_D-34_09	"Photograph of competitors in the 1991 National Cutting Horse Association Summer Cutting Spectacular held at Will Rogers Coliseum in Fort Worth\, Texas."	"NCHA,derbies,horse shows"	Cutting horses -- Competitions -- Texas -- Fort Worth.		
Cutting Horse Competition: Image 1991_D-34_10	"Photograph of competitors in the 1991 National Cutting Horse Association Summer Cutting Spectacular held at Will Rogers Coliseum in Fort Worth\, Texas."	"NCHA,derbies,horse shows"	Cutting horses -- Competitions -- Texas -- Fort Worth.		
Cutting Horse Competition: Image 1991_D-34_11	"Photograph of competitors in the 1991 National Cutting Horse Association Summer Cutting Spectacular held at Will Rogers Coliseum in Fort Worth\, Texas."	"NCHA,derbies,horse shows"	Cutting horses -- Competitions -- Texas -- Fort Worth.		
Cutting Horse Competition: Image 1991_D-34_12	"Photograph of competitors in the 1991 National Cutting Horse Association Summer Cutting Spectacular held at Will Rogers Coliseum in Fort Worth\, Texas."	"NCHA,derbies,horse shows"	Cutting horses -- Competitions -- Texas -- Fort Worth.		
Cutting Horse Competition: Image 1991_D-35_01	"Photograph of competitors in the 1991 National Cutting Horse Association Summer Cutting Spectacular held at Will Rogers Coliseum in Fort Worth\, Texas."	"NCHA,derbies,horse shows"	Cutting horses -- Competitions -- Texas -- Fort Worth.		
Cutting Horse Competition: Image 1991_D-35_02	"Photograph of competitors in the 1991 National Cutting Horse Association Summer Cutting Spectacular held at Will Rogers Coliseum in Fort Worth\, Texas."	"NCHA,derbies,horse shows"	Cutting horses -- Competitions -- Texas -- Fort Worth.		
Cutting Horse Competition: Image 1991_D-35_03	"Photograph of competitors in the 1991 National Cutting Horse Association Summer Cutting Spectacular held at Will Rogers Coliseum in Fort Worth\, Texas."	"NCHA,derbies,horse shows"	Cutting horses -- Competitions -- Texas -- Fort Worth.		
Cutting Horse Competition: Image 1991_D-35_04	"Photograph of competitors in the 1991 National Cutting Horse Association Summer Cutting Spectacular held at Will Rogers Coliseum in Fort Worth\, Texas."	"NCHA,derbies,horse shows"	Cutting horses -- Competitions -- Texas -- Fort Worth.		
Cutting Horse Competition: Image 1991_D-35_05	"Photograph of competitors in the 1991 National Cutting Horse Association Summer Cutting Spectacular held at Will Rogers Coliseum in Fort Worth\, Texas."	"NCHA,derbies,horse shows"	Cutting horses -- Competitions -- Texas -- Fort Worth.		
Cutting Horse Competition: Image 1991_D-35_06	"Photograph of competitors in the 1991 National Cutting Horse Association Summer Cutting Spectacular held at Will Rogers Coliseum in Fort Worth\, Texas."	"NCHA,derbies,horse shows"	Cutting horses -- Competitions -- Texas -- Fort Worth.		
Cutting Horse Competition: Image 1991_D-35_07	"Photograph of competitors in the 1991 National Cutting Horse Association Summer Cutting Spectacular held at Will Rogers Coliseum in Fort Worth\, Texas."	"NCHA,derbies,horse shows"	Cutting horses -- Competitions -- Texas -- Fort Worth.		
Cutting Horse Competition: Image 1991_D-35_08	"Photograph of competitors in the 1991 National Cutting Horse Association Summer Cutting Spectacular held at Will Rogers Coliseum in Fort Worth\, Texas."	"NCHA,derbies,horse shows"	Cutting horses -- Competitions -- Texas -- Fort Worth.		
Cutting Horse Competition: Image 1991_D-35_09	"Photograph of competitors in the 1991 National Cutting Horse Association Summer Cutting Spectacular held at Will Rogers Coliseum in Fort Worth\, Texas."	"NCHA,derbies,horse shows"	Cutting horses -- Competitions -- Texas -- Fort Worth.		
Cutting Horse Competition: Image 1991_D-35_10	"Photograph of competitors in the 1991 National Cutting Horse Association Summer Cutting Spectacular held at Will Rogers Coliseum in Fort Worth\, Texas."	"NCHA,derbies,horse shows"	Cutting horses -- Competitions -- Texas -- Fort Worth.		
Cutting Horse Competition: Image 1991_D-35_11	"Photograph of competitors in the 1991 National Cutting Horse Association Summer Cutting Spectacular held at Will Rogers Coliseum in Fort Worth\, Texas."	"NCHA,derbies,horse shows"	Cutting horses -- Competitions -- Texas -- Fort Worth.		
Cutting Horse Competition: Image 1991_D-35_12	"Photograph of competitors in the 1991 National Cutting Horse Association Summer Cutting Spectacular held at Will Rogers Coliseum in Fort Worth\, Texas."	"NCHA,derbies,horse shows"	Cutting horses -- Competitions -- Texas -- Fort Worth.		
Cutting Horse Competition: Image 1991_D-36_01	"Photograph of competitors in the 1991 National Cutting Horse Association Summer Cutting Spectacular held at Will Rogers Coliseum in Fort Worth\, Texas."	"NCHA,derbies,horse shows"	Cutting horses -- Competitions -- Texas -- Fort Worth.		
Cutting Horse Competition: Image 1991_D-36_02	"Photograph of competitors in the 1991 National Cutting Horse Association Summer Cutting Spectacular held at Will Rogers Coliseum in Fort Worth\, Texas."	"NCHA,derbies,horse shows"	Cutting horses -- Competitions -- Texas -- Fort Worth.		
Cutting Horse Competition: Image 1991_D-36_03	"Photograph of competitors in the 1991 National Cutting Horse Association Summer Cutting Spectacular held at Will Rogers Coliseum in Fort Worth\, Texas."	"NCHA,derbies,horse shows"	Cutting horses -- Competitions -- Texas -- Fort Worth.		
Cutting Horse Competition: Image 1991_D-36_04	"Photograph of competitors in the 1991 National Cutting Horse Association Summer Cutting Spectacular held at Will Rogers Coliseum in Fort Worth\, Texas."	"NCHA,derbies,horse shows"	Cutting horses -- Competitions -- Texas -- Fort Worth.		
Cutting Horse Competition: Image 1991_D-36_05	"Photograph of competitors in the 1991 National Cutting Horse Association Summer Cutting Spectacular held at Will Rogers Coliseum in Fort Worth\, Texas."	"NCHA,derbies,horse shows"	Cutting horses -- Competitions -- Texas -- Fort Worth.		
Cutting Horse Competition: Image 1991_D-36_06	"Photograph of competitors in the 1991 National Cutting Horse Association Summer Cutting Spectacular held at Will Rogers Coliseum in Fort Worth\, Texas."	"NCHA,derbies,horse shows"	Cutting horses -- Competitions -- Texas -- Fort Worth.		
Cutting Horse Competition: Image 1991_D-36_07	"Photograph of competitors in the 1991 National Cutting Horse Association Summer Cutting Spectacular held at Will Rogers Coliseum in Fort Worth\, Texas."	"NCHA,derbies,horse shows"	Cutting horses -- Competitions -- Texas -- Fort Worth.		
Cutting Horse Competition: Image 1991_D-36_08	"Photograph of competitors in the 1991 National Cutting Horse Association Summer Cutting Spectacular held at Will Rogers Coliseum in Fort Worth\, Texas."	"NCHA,derbies,horse shows"	Cutting horses -- Competitions -- Texas -- Fort Worth.		
Cutting Horse Competition: Image 1991_D-36_09	"Photograph of competitors in the 1991 National Cutting Horse Association Summer Cutting Spectacular held at Will Rogers Coliseum in Fort Worth\, Texas."	"NCHA,derbies,horse shows"	Cutting horses -- Competitions -- Texas -- Fort Worth.		
Cutting Horse Competition: Image 1991_D-36_10	"Photograph of competitors in the 1991 National Cutting Horse Association Summer Cutting Spectacular held at Will Rogers Coliseum in Fort Worth\, Texas."	"NCHA,derbies,horse shows"	Cutting horses -- Competitions -- Texas -- Fort Worth.		
Cutting Horse Competition: Image 1991_D-36_11	"Photograph of competitors in the 1991 National Cutting Horse Association Summer Cutting Spectacular held at Will Rogers Coliseum in Fort Worth\, Texas."	"NCHA,derbies,horse shows"	Cutting horses -- Competitions -- Texas -- Fort Worth.		
Cutting Horse Competition: Image 1991_D-36_12	"Photograph of competitors in the 1991 National Cutting Horse Association Summer Cutting Spectacular held at Will Rogers Coliseum in Fort Worth\, Texas."	"NCHA,derbies,horse shows"	Cutting horses -- Competitions -- Texas -- Fort Worth.		
Cutting Horse Competition: Image 1991_D-37_01	"Photograph of competitors in the 1991 National Cutting Horse Association Summer Cutting Spectacular held at Will Rogers Coliseum in Fort Worth\, Texas."	"NCHA,derbies,horse shows"	Cutting horses -- Competitions -- Texas -- Fort Worth.		
Cutting Horse Competition: Image 1991_D-37_02	"Photograph of competitors in the 1991 National Cutting Horse Association Summer Cutting Spectacular held at Will Rogers Coliseum in Fort Worth\, Texas."	"NCHA,derbies,horse shows"	Cutting horses -- Competitions -- Texas -- Fort Worth.		
Cutting Horse Competition: Image 1991_D-37_03	"Photograph of competitors in the 1991 National Cutting Horse Association Summer Cutting Spectacular held at Will Rogers Coliseum in Fort Worth\, Texas."	"NCHA,derbies,horse shows"	Cutting horses -- Competitions -- Texas -- Fort Worth.		
Cutting Horse Competition: Image 1991_D-37_04	"Photograph of competitors in the 1991 National Cutting Horse Association Summer Cutting Spectacular held at Will Rogers Coliseum in Fort Worth\, Texas."	"NCHA,derbies,horse shows"	Cutting horses -- Competitions -- Texas -- Fort Worth.		
Cutting Horse Competition: Image 1991_D-37_05	"Photograph of competitors in the 1991 National Cutting Horse Association Summer Cutting Spectacular held at Will Rogers Coliseum in Fort Worth\, Texas."	"NCHA,derbies,horse shows"	Cutting horses -- Competitions -- Texas -- Fort Worth.		
Cutting Horse Competition: Image 1991_D-37_06	"Photograph of competitors in the 1991 National Cutting Horse Association Summer Cutting Spectacular held at Will Rogers Coliseum in Fort Worth\, Texas."	"NCHA,derbies,horse shows"	Cutting horses -- Competitions -- Texas -- Fort Worth.		
Cutting Horse Competition: Image 1991_D-37_07	"Photograph of competitors in the 1991 National Cutting Horse Association Summer Cutting Spectacular held at Will Rogers Coliseum in Fort Worth\, Texas."	"NCHA,derbies,horse shows"	Cutting horses -- Competitions -- Texas -- Fort Worth.		
Cutting Horse Competition: Image 1991_D-37_08	"Photograph of competitors in the 1991 National Cutting Horse Association Summer Cutting Spectacular held at Will Rogers Coliseum in Fort Worth\, Texas."	"NCHA,derbies,horse shows"	Cutting horses -- Competitions -- Texas -- Fort Worth.		
Cutting Horse Competition: Image 1991_D-37_09	"Photograph of competitors in the 1991 National Cutting Horse Association Summer Cutting Spectacular held at Will Rogers Coliseum in Fort Worth\, Texas."	"NCHA,derbies,horse shows"	Cutting horses -- Competitions -- Texas -- Fort Worth.		
Cutting Horse Competition: Image 1991_D-37_10	"Photograph of competitors in the 1991 National Cutting Horse Association Summer Cutting Spectacular held at Will Rogers Coliseum in Fort Worth\, Texas."	"NCHA,derbies,horse shows"	Cutting horses -- Competitions -- Texas -- Fort Worth.		
[Cutting Horse Competition: Rebas Little Lena #4]	"Photograph of Rebas Little Lena\, ridden by an unidentified rider\, competing in the 1991 National Cutting Horse Association Summer Cutting Spectacular held at Will Rogers Coliseum in Fort Worth\, Texas."	"NCHA,derbies,horse shows"	Cutting horses -- Competitions -- Texas -- Fort Worth.		Rebas Little Lena
[Cutting Horse Competition: Freckles Cassie #1]	"Photograph of Freckles Cassie\, ridden by an unidentified rider\, competing in the 1991 National Cutting Horse Association Summer Cutting Spectacular held at Will Rogers Coliseum in Fort Worth\, Texas."	"NCHA,derbies,horse shows"	Cutting horses -- Competitions -- Texas -- Fort Worth.		Freckles Cassie
